DockQ,irms,Lrms,fnat,classification,model,zrank2_score,zrank_score,rosetta_score,HDX_score
0.0142289035215829,21.28527705676992,42.91745581788254,0.0,0,MODEL_524_NATIVE,-45.7654,-27.5299,2682.097,0.03753594241667646
0.011923822659508,23.280836640368552,47.02600824207209,0.0,0,MODEL_270_NATIVE,-34.469,-30.8769,2660.314,0.037538504069406724
0.0666203948145558,12.078010262933136,17.860149046277623,0.0,0,MODEL_67_REVISED,123.684,-61.5015,3382.258,0.03754370507045288
0.0136492290098268,21.72043666701769,43.85822948393721,0.0,0,MODEL_949_NATIVE,-68.9049,-36.332,2684.872,0.03755707038383599
0.0104071887107283,24.56883430554128,50.53972610304696,0.0,0,MODEL_247_NATIVE,-45.5543,-33.5009,2652.305,0.03756151948801704
0.0146242056392924,21.42067697167129,42.197747289880375,0.0,0,MODEL_345_NATIVE,-74.0811,-34.7908,2095.675,0.037563831657843716
0.0147562432246,21.20037679178145,42.03274926661072,0.0,0,MODEL_419_NATIVE,-131.662,-63.9391,2148.017,0.037576171174462096
0.012640533489693,22.25587613002495,45.726859275578725,0.0,0,MODEL_399_NATIVE,-35.1103,-33.6387,2800.35,0.03757708007825601
0.0140732216669948,21.335912044372648,43.1819252753761,0.0,0,MODEL_350_NATIVE,-30.6377,-32.507,2702.656,0.03758353626767406
0.0149147142120567,20.295222375786548,42.019579139827215,0.0,0,MODEL_937_NATIVE,-37.3258,-26.7476,2680.599,0.03758363881886535
0.0141998204740993,20.787812877072103,43.11091530189923,0.0,0,MODEL_844_NATIVE,-65.4994,-42.9427,2678.705,0.03759041184885887
0.0159113164962003,20.55879776140901,40.3757729130088,0.0,0,MODEL_547_NATIVE,-63.7348,-34.5321,2044.708,0.03759131333347715
0.0164624907283166,19.56284829020495,39.83771193661446,0.0,0,MODEL_660_NATIVE,-43.2843,-23.3996,2666.174,0.03759268955723894
0.0123406918282429,22.59930424976586,46.277077541312046,0.0,0,MODEL_966_NATIVE,-35.8637,-27.6097,2667.943,0.037618065771071615
0.0170751081707647,19.58089906000448,38.9803593473479,0.0,0,MODEL_379_NATIVE,-61.0836,-34.232,2709.993,0.03764280747157
0.0405489312970572,15.668953623928491,25.38718513339592,0.0117647058823529,0,MODEL_153_REVISED,-96.5945,-91.9286,3562.313,0.03765372212057509
0.0095233819046094,26.320576959706987,52.72360980685113,0.0,0,MODEL_297_NATIVE,-112.73,-62.8294,2610.362,0.03765763991991364
0.0114214394640934,23.59413488306,48.13590108419982,0.0,0,MODEL_449_NATIVE,-54.2426,-31.0098,2730.994,0.03766229958406412
0.9624661106674224,0.2503300676616682,0.477983476373078,0.9176470588235294,3,MODEL_1_REVISED,-423.634,-125.505,2909.559,0.03766644146104767
0.0140535828678705,21.63061780832405,43.13776559543567,0.0,0,MODEL_706_NATIVE,-75.0598,-31.8889,2735.717,0.03767002781688158
0.0358194823291163,17.15134443855781,25.51874188890305,0.0,0,MODEL_960_REVISED,41.4429,-54.149,3475.825,0.037674754863963184
0.075816126961163,10.599301813887092,16.59567952891482,0.0,0,MODEL_316_REVISED,203.911,-50.0606,3852.662,0.03767551151189759
0.0341393698304464,16.463232665950464,26.36014003587232,0.0,0,MODEL_163_REVISED,398.967,-53.1118,3960.189,0.03768956916195109
0.014824941085859,20.29323170162932,42.170765432308905,0.0,0,MODEL_42_NATIVE,-54.3439,-33.0354,2686.447,0.03769667661429736
0.0156002476843575,20.918117171909145,40.75521986320737,0.0,0,MODEL_143_NATIVE,-62.2611,-24.3873,2088.469,0.0377008651712444
0.0367577364546401,15.694518005159384,25.32848543747164,0.0,0,MODEL_860_REVISED,36.3764,-61.6257,3731.73,0.037704685636390296
0.0134704997969274,21.88353386579781,44.15395647831132,0.0,0,MODEL_238_NATIVE,-91.2591,-49.6471,2644.917,0.03771112938435627
0.0167246554347163,19.43724258454859,39.50162580303064,0.0,0,MODEL_174_NATIVE,-45.6596,-31.362,2666.707,0.0377122831728829
0.0150878583822289,20.548540888937392,41.661331142607104,0.0,0,MODEL_543_NATIVE,-37.9667,-29.0293,2705.819,0.03771799317511318
0.0112640890573056,24.06979608063322,48.39656136446665,0.0,0,MODEL_40_NATIVE,-40.1613,-28.7658,2677.466,0.037718655318485006
0.0133264713823753,21.74874157548747,44.47109121617211,0.0,0,MODEL_828_NATIVE,-32.7215,-24.187,2653.944,0.03772976223067989
0.0160455622962301,19.60604447968757,40.436178163098816,0.0,0,MODEL_405_NATIVE,-66.4047,-35.2929,2688.52,0.03773135035432825
0.0139211889381143,21.60349970290263,43.38505598095287,0.0,0,MODEL_975_NATIVE,-30.7463,-16.7755,2681.186,0.037744008362186714
0.0114064743584375,23.478166826409925,48.20547992351145,0.0,0,MODEL_811_NATIVE,-81.8021,-48.9013,2655.779,0.03774799714547831
0.0148297397972272,20.58294736734726,42.078047564483576,0.0,0,MODEL_392_NATIVE,-70.7361,-51.1313,2663.107,0.037748763384544366
0.0110173171523952,24.11823699698865,49.01189419854118,0.0,0,MODEL_303_NATIVE,-44.4186,-31.7879,2642.666,0.037760634156620815
0.0115676128858092,23.453558535191657,47.81858621393987,0.0,0,MODEL_374_NATIVE,-43.5937,-28.3565,2665.974,0.03776283836280421
0.0106588227868412,24.17347277078344,49.95189716442653,0.0,0,MODEL_30_NATIVE,-83.9722,-48.3385,2668.531,0.0377830961346297
0.0130379209812466,21.637758065538115,45.08059407431534,0.0,0,MODEL_1000_NATIVE,-66.1526,-44.9887,2691.178,0.03779002473831238
0.0127147379930402,22.47226428648786,45.50959046622658,0.0,0,MODEL_332_NATIVE,-83.4841,-41.8317,2700.329,0.03779410839756282
0.0155605062013126,20.91258775542502,40.81754552798336,0.0,0,MODEL_827_NATIVE,-84.437,-57.7432,2694.996,0.03779650614523455
0.0148931047360253,20.33954653812215,42.042574803496734,0.0,0,MODEL_71_NATIVE,-48.2848,-32.7732,2683.028,0.03779937738756506
0.0126402679392139,22.34687335831304,45.70153276003032,0.0,0,MODEL_854_NATIVE,-39.6291,-36.5989,2650.516,0.037811324805265764
0.0144066418943138,20.918120548075752,42.70676648999624,0.0,0,MODEL_825_NATIVE,-59.9225,-47.6685,2679.492,0.037814994913775955
0.0142219600224979,21.55588924895372,42.85738832095511,0.0,0,MODEL_638_NATIVE,-75.3036,-35.7388,2643.547,0.03782786822170147
0.0113183131742687,23.817000673317303,48.32963964325968,0.0,0,MODEL_564_NATIVE,-44.8336,-28.8249,2762.453,0.03783835958261748
0.0112146980734886,23.2318188833692,48.75982935299973,0.0,0,MODEL_513_NATIVE,-93.9346,-49.4125,2665.781,0.037840641205411515
0.0150021957937726,21.8651219486757,41.4675847083702,0.0,0,MODEL_802_REVISED,170.942,0.34593,3632.853,0.03785586116191782
0.0173548709096494,19.59766796036086,38.60357936360244,0.0,0,MODEL_731_NATIVE,-32.3172,-28.9621,2684.06,0.037868871329942176
0.022028806470956,17.417714145204627,34.0304462463699,0.0,0,MODEL_179_NATIVE,-27.1022,-16.5114,2674.231,0.03789092649621319
0.0169263945531957,19.26937805160534,39.26903792838114,0.0,0,MODEL_295_NATIVE,-34.4692,-20.5988,2688.762,0.03789166308778122
0.0476423526020867,13.39818702955289,21.935940052259703,0.0,0,MODEL_728_REVISED,123.044,-82.397,3414.648,0.037897711690235335
0.0162337927889011,19.61583170269387,40.15438695802555,0.0,0,MODEL_277_NATIVE,-69.7905,-46.6819,2686.847,0.03790227543506908
0.0115579959002363,23.262574272522,47.89586025095482,0.0,0,MODEL_342_NATIVE,-61.8554,-34.1309,2689.339,0.03790835501772811
0.0189931218235156,17.97306773877983,37.02637652686689,0.0,0,MODEL_739_NATIVE,-47.7864,-25.8329,2739.791,0.03791472115636582
0.0141120047181907,22.34145479932512,42.856465515304656,0.0,0,MODEL_904_REVISED,195.09,-27.0989,3727.594,0.037915194606830925
0.0110886855504188,23.75947661433368,48.92795813376461,0.0,0,MODEL_205_NATIVE,-41.2185,-30.6925,2676.662,0.03792748953913502
0.0134679245577105,21.294417391537603,44.32711239243946,0.0,0,MODEL_585_NATIVE,-53.0123,-25.0431,2706.917,0.03793206142479372
0.0169441519573117,19.17913825602948,39.27050521669046,0.0,0,MODEL_487_NATIVE,-65.8743,-37.9025,2749.142,0.037973578064992936
0.0198163107293939,17.65626536380846,36.18905207144671,0.0,0,MODEL_478_NATIVE,-62.7908,-26.9528,2675.024,0.037980076449927555
0.0115619195603956,23.374430466661742,47.85453571625905,0.0,0,MODEL_19_NATIVE,-86.1337,-42.1641,2646.367,0.03798272430590854
0.0184306816675595,18.604279090867788,37.51360784598585,0.0,0,MODEL_302_NATIVE,-86.0162,-36.2653,2676.785,0.0379895381466076
0.0148753570207405,20.5147816394618,42.02125851855651,0.0,0,MODEL_24_NATIVE,-37.9752,-25.0045,2825.323,0.03799648299276282
0.0189366314701813,17.96650514879657,37.09447912263276,0.0,0,MODEL_658_NATIVE,-121.643,-54.498,2696.387,0.03800135699398018
0.0156654568772042,19.96545279366902,40.909803206911846,0.0,0,MODEL_710_NATIVE,-90.2709,-50.6279,2684.727,0.038007851070190536
0.0109069261614052,24.98441264547685,49.07215495020675,0.0,0,MODEL_65_NATIVE,-81.2789,-47.2029,2648.72,0.03801136602949948
0.0122485343587293,23.591336448193804,46.21621537122707,0.0,0,MODEL_78_REVISED,373.628,-50.1952,4351.871,0.03801599649560878
0.0102163796435635,25.76205942851936,50.76554337206435,0.0,0,MODEL_727_NATIVE,-16.2236,-16.384,2643.264,0.038017090769008534
0.0154951602398437,20.06028106239001,41.14803235297916,0.0,0,MODEL_733_NATIVE,-36.7373,-32.9269,2681.899,0.038042463369133056
0.0164737111206007,19.174572556999912,39.93561626272073,0.0,0,MODEL_539_NATIVE,-58.8161,-23.928,2762.522,0.03804778478160087
0.0110077097621503,23.56401708328893,49.19569791010618,0.0,0,MODEL_650_NATIVE,-111.874,-59.615,2661.978,0.03805678532821175
0.0155321971628383,21.196027585345018,40.7917623016167,0.0,0,MODEL_820_NATIVE,-64.8778,-36.562,2679.807,0.03805740796074073
0.0161215128881697,20.149810834750912,40.171260332634304,0.0,0,MODEL_463_NATIVE,-25.9018,-19.3651,2686.387,0.03805928558477019
0.0254637544552541,15.775003979990815,31.610443660146125,0.0,0,MODEL_932_NATIVE,-29.3496,-22.8832,2598.176,0.0380611747292048
0.0153026571628411,20.79676981836058,41.24937970216776,0.0,0,MODEL_465_NATIVE,-65.6243,-47.4643,2074.661,0.03806462562485503
0.0179140318300353,18.7922210319923,38.10056289223627,0.0,0,MODEL_414_NATIVE,-18.0255,-10.358,2744.186,0.03806937399377743
0.0160240244126376,20.32088588455808,40.269815493531176,0.0,0,MODEL_946_NATIVE,-62.2513,-34.2052,2678.311,0.03807086309724822
0.0156477303139818,20.04494368341583,40.91444382690471,0.0,0,MODEL_492_NATIVE,-64.4579,-44.3137,2691.959,0.03807237408877378
0.0125802573322966,22.048011871231346,45.916430003717,0.0,0,MODEL_616_NATIVE,-56.6001,-27.4128,2787.093,0.038077576860363706
0.0152934197365755,20.32992713220268,41.39090726964426,0.0,0,MODEL_670_NATIVE,-65.6471,-41.5917,2685.932,0.038093345205823276
0.0147934263238774,20.76272048987812,42.08828711070227,0.0,0,MODEL_925_NATIVE,-52.497,-43.4262,2672.6,0.0380969168666814
0.0132929497881962,21.63382560772936,44.56998652589284,0.0,0,MODEL_265_NATIVE,-46.7757,-28.5583,2684.126,0.03812199071208524
0.0157333012073584,19.99698239066084,40.79623915461452,0.0,0,MODEL_462_NATIVE,-61.9627,-42.7267,2689.352,0.03812878557628765
0.0158719657321892,19.719571680312907,40.66466710286822,0.0,0,MODEL_783_NATIVE,-65.7672,-39.5082,2679.086,0.03812899765021082
0.0135696493693256,21.17824992431553,44.16525389473912,0.0,0,MODEL_948_NATIVE,-27.3273,-16.7952,2696.732,0.038140046584799824
0.0128937823121289,21.94476227134469,45.28599813522239,0.0,0,MODEL_837_NATIVE,-73.8839,-48.2462,2685.577,0.038140312037912676
0.0151706685993884,20.15836986071817,41.63832702411162,0.0,0,MODEL_993_NATIVE,-50.7461,-34.7705,2699.177,0.038156361942804154
0.0138890006756434,21.82283642620971,43.38569981894479,0.0,0,MODEL_515_NATIVE,-33.755,-17.7105,2669.899,0.03816178969575159
0.0136913854223728,21.97993775289159,43.709760790149616,0.0,0,MODEL_600_NATIVE,-105.694,-47.0687,2153.238,0.038170152913807966
0.0166030192165222,19.27381093025931,39.72052829423814,0.0,0,MODEL_527_REVISED,611.281,-54.5781,4742.666,0.03817415354544463
0.014323220102059,21.407201846653766,42.71860345386901,0.0,0,MODEL_676_NATIVE,-98.3165,-52.7996,2674.588,0.038180351817700596
0.0146011520689646,21.2642979677919,42.27725918650859,0.0,0,MODEL_272_NATIVE,-103.51,-52.0783,2643.526,0.038199699539218375
0.0121706206939435,23.007809222113032,46.540493153863416,0.0,0,MODEL_751_NATIVE,-49.4668,-15.3814,2960.886,0.038214333450651526
0.0163943156756176,20.24109395890885,39.75259125326206,0.0,0,MODEL_602_NATIVE,-44.1113,-37.8612,2662.831,0.038220705469905074
0.0128638587213382,22.179220561094503,45.28077432002957,0.0,0,MODEL_287_NATIVE,-31.9366,-33.3574,2662.05,0.03822071108189587
0.037035905906029,14.364265419743909,25.45468662345645,0.0,0,MODEL_721_REVISED,83.0668,-59.2458,3729.329,0.038236507221175046
0.0141750374275606,21.50154340585373,42.954823590416495,0.0,0,MODEL_51_NATIVE,-47.9501,-34.7626,2065.725,0.038237870060605535
0.0099684958583565,26.005830227450257,51.42933854309978,0.0,0,MODEL_144_NATIVE,-16.9259,-8.50792,2670.382,0.03827553574483527
0.0148782111113823,21.11919790079067,41.851383909427554,0.0,0,MODEL_154_NATIVE,-43.2566,-27.0323,2726.679,0.038281050799762906
0.0146348153474372,21.144704027336864,42.25174945732548,0.0,0,MODEL_158_NATIVE,-49.1023,-36.3749,2669.039,0.03829791293388237
0.0122022861687398,22.475179335613404,46.62046313313265,0.0,0,MODEL_370_NATIVE,-43.4056,-28.1502,2672.073,0.03831591628606261
0.0179612458270359,18.456575280013634,38.13823719539278,0.0,0,MODEL_66_NATIVE,-35.4735,-21.5005,2692.065,0.03833372561768784
0.0153139160846105,20.977194254107125,41.18514154249976,0.0,0,MODEL_421_NATIVE,-55.2963,-32.4256,2729.457,0.03833696692607677
0.0170975730677855,19.10626047114432,39.08160590446759,0.0,0,MODEL_890_NATIVE,-67.4728,-42.6553,2697.639,0.03833926000558263
0.0161346316642512,20.38284129137043,40.091189625364365,0.0,0,MODEL_611_NATIVE,-33.5537,-19.6528,2684.26,0.03834043972678139
0.0122277972830597,23.87486882749668,46.19251610189647,0.0,0,MODEL_768_NATIVE,-80.5719,-47.0113,2192.438,0.03834959083641927
0.013262605573967,21.930468478032527,44.54570356117394,0.0,0,MODEL_963_NATIVE,-34.4347,-24.4154,2667.132,0.03837371527219293
0.0165723579513543,19.400385629770668,39.72724017028753,0.0,0,MODEL_494_NATIVE,-81.8846,-54.9063,2688.435,0.03837708088844195
0.0146190821858796,20.93262322043392,42.33599311579878,0.0,0,MODEL_54_NATIVE,-26.9804,-26.8808,2682.7,0.03837836529512768
0.0166056828034507,19.56119361740351,39.63420176579423,0.0,0,MODEL_792_NATIVE,-68.6171,-37.5811,2670.27,0.03841910957117095
0.0198152684314948,17.960313799241966,36.10323854185465,0.0,0,MODEL_382_NATIVE,-117.106,-50.0853,2676.872,0.03842862544805151
0.0128399690490461,22.3611462032845,45.27954499436196,0.0,0,MODEL_838_NATIVE,-50.3668,-40.6912,2677.762,0.03843314487317936
0.0409470484425058,12.890733955478234,24.24205502113134,0.0,0,MODEL_641_REVISED,97.1874,-26.3277,3507.16,0.03844634176291508
0.0144284693011616,21.016943499531514,42.6409411401363,0.0,0,MODEL_990_NATIVE,-58.3737,-30.9029,2705.354,0.03845125259436073
0.0206612586763148,17.168886756098253,35.435383404225185,0.0,0,MODEL_855_NATIVE,-133.505,-59.1054,2694.362,0.03845772334428056
0.0172148944038107,19.01939620236505,38.948031096505744,0.0,0,MODEL_398_NATIVE,-69.0773,-47.0449,2699.913,0.03845918849240447
0.0308001244552152,17.919428603777288,27.8092054760394,0.0,0,MODEL_529_REVISED,435.588,-43.6893,4319.383,0.03846803669167735
0.0171179113453628,19.14650537164159,39.04243053224056,0.0,0,MODEL_106_NATIVE,-39.3401,-24.885,2754.274,0.038468132956752284
0.0168584701682062,19.261824257138343,39.365109308275024,0.0,0,MODEL_155_NATIVE,-75.7043,-45.4433,2687.125,0.03847376734550002
0.0109754367207368,23.693398406427004,49.24211195344616,0.0,0,MODEL_236_NATIVE,-47.4417,-31.5746,2673.223,0.038501719650522286
0.0105696373472255,24.34266262959883,50.14901702948592,0.0,0,MODEL_461_NATIVE,-34.0304,-27.1523,2629.765,0.03850246408790995
0.0098955598544761,25.29622787424932,51.83814189264172,0.0,0,MODEL_889_NATIVE,-85.5563,-44.9721,2615.335,0.03851036796523317
0.0108459457169622,23.98889632134741,49.49913030248777,0.0,0,MODEL_812_NATIVE,-43.3994,-38.3821,2657.991,0.03851710532958948
0.0141618785741558,21.212575441659965,43.05684405178789,0.0,0,MODEL_455_NATIVE,-57.366,-31.269,2677.843,0.038519021441605815
0.0109553115113161,24.017739006765947,49.201589945562,0.0,0,MODEL_554_NATIVE,-46.647,-26.9761,2691.423,0.03852454316126124
0.0108919630202901,23.884254931871386,49.40687952461891,0.0,0,MODEL_426_NATIVE,-40.9971,-31.6177,2681.959,0.03854686250429952
0.014815694845621,20.50512213811628,42.12397213883917,0.0,0,MODEL_409_NATIVE,-37.4489,-20.746,2670.632,0.03855533744462867
0.0401312903670283,12.929172778659176,24.54124742105643,0.0,0,MODEL_111_REVISED,281.982,-55.0663,3769.783,0.03855792653029662
0.0284446457096749,14.627383856469164,29.8666482331495,0.0,0,MODEL_230_REVISED,171.84,-68.199,3728.241,0.03857338506662832
0.0227654724708217,16.864270393360727,33.51130493202319,0.0,0,MODEL_200_NATIVE,-123.47,-59.0232,2656.678,0.038582242721887115
0.0168241914704495,19.422049901076708,39.36713402927617,0.0,0,MODEL_389_NATIVE,-62.9655,-40.7225,2679.736,0.03859851172853376
0.0335569332457836,17.44956191848468,26.49224262296016,0.0,0,MODEL_176_REVISED,479.268,-39.9532,4235.592,0.038602147247476924
0.0159012743701207,20.67790740797552,40.36068752275588,0.0,0,MODEL_95_NATIVE,-66.7925,-31.2283,2145.038,0.03862328892400162
0.013640132687783,21.751768090296224,43.866835899660295,0.0,0,MODEL_376_NATIVE,-58.6311,-29.6747,2205.349,0.03862831285392125
0.0150362932114333,20.300312977085905,41.81656515482833,0.0,0,MODEL_944_NATIVE,-48.7185,-28.7728,2772.177,0.03864274808692003
0.0105306450679907,24.497072352006565,50.21344166214553,0.0,0,MODEL_536_NATIVE,-24.9598,-23.0485,2612.102,0.038642994688119756
0.0098789575634107,25.261193183348563,51.89872692926772,0.0,0,MODEL_64_NATIVE,-105.704,-71.2282,2633.262,0.03864810775797241
0.0484806181133072,14.72993000062376,25.516430959100305,0.0352941176470588,0,MODEL_517_REVISED,-149.007,-69.1561,3029.935,0.03865057556196872
0.0076770269135073,29.54440230188248,58.81350914297496,0.0,0,MODEL_712_REVISED,78.2768,-34.3037,3368.496,0.03865912576442086
0.0179484381729639,18.614139409155783,38.108035772525575,0.0,0,MODEL_104_NATIVE,-76.226,-31.2942,2662.273,0.03866006129388061
0.0361888301212655,15.866607894059053,25.541426181626136,0.0,0,MODEL_609_REVISED,66.4672,-57.0629,3515.261,0.0386611531744632
0.016434458141797,19.73697449248132,39.82911125967045,0.0,0,MODEL_468_NATIVE,-48.8145,-27.9758,2671.032,0.03868547601280571
0.0129372827115109,21.781339712775,45.24418341414176,0.0,0,MODEL_459_NATIVE,-38.5231,-28.1768,2676.911,0.03869445950561384
0.0205500531939579,17.123723869272755,35.56460058167424,0.0,0,MODEL_118_NATIVE,-96.8048,-40.6779,2697.65,0.03870320558674809
0.0126172214141596,22.427876222730696,45.72767517241005,0.0,0,MODEL_538_NATIVE,-58.9848,-37.0871,2661.729,0.038707445968747034
0.0178661419938377,19.24874219188952,38.03690183203713,0.0,0,MODEL_340_NATIVE,-44.8893,-29.1907,2684.406,0.03871493805821831
0.0137226076984255,21.719444261072105,43.72076051657758,0.0,0,MODEL_780_NATIVE,-69.8661,-34.7851,2675.146,0.038717650512777146
0.0150197155971203,20.48627899876008,41.790315268718366,0.0,0,MODEL_253_NATIVE,-62.2888,-41.6351,2689.993,0.03873106993525651
0.0120673304665703,22.710549897422545,46.85711301970908,0.0,0,MODEL_290_NATIVE,-34.7365,-18.4348,2667.959,0.0387364723732358
0.2605110029395073,4.904905239976563,9.417077854235416,0.2470588235294117,1,MODEL_321_REVISED,339.573,-18.5595,4705.908,0.03874064826053297
0.0102658441713605,25.145150644486264,50.78357169248884,0.0,0,MODEL_3_NATIVE,-79.5376,-61.9824,2628.718,0.03875033516398295
0.0167684616598925,20.52100271970467,39.1616474719852,0.0,0,MODEL_423_NATIVE,-38.5272,-19.0551,2643.732,0.03877396733546056
0.0165588732352472,20.303183788652927,39.5043353748176,0.0,0,MODEL_752_NATIVE,-38.9765,-30.8865,2709.7,0.038774286715005275
0.011577840888896,23.253493443900982,47.850363411042,0.0,0,MODEL_979_NATIVE,-41.5428,-27.2941,2668.505,0.038777037715695385
0.0267908824495305,14.83551886625912,30.92206217651623,0.0,0,MODEL_426_REVISED,114.9,-80.9065,3932.894,0.03877995248906249
0.0135155337633213,21.85037250708134,44.07665014265682,0.0,0,MODEL_291_NATIVE,-86.5984,-47.4535,2678.293,0.03878775591940892
0.0119216527861014,23.50074305781917,46.97223002861315,0.0,0,MODEL_12_NATIVE,-69.6174,-41.563,2655.792,0.03879737071888558
0.0242772548029629,17.70245042579095,32.05298503087962,0.0,0,MODEL_326_REVISED,-12.0465,-49.1571,3152.826,0.0387989843875254
0.0107479455685436,24.15776627125271,49.71391330717056,0.0,0,MODEL_796_NATIVE,-56.0098,-32.7259,2148.54,0.038800821914501356
0.0165976756404767,19.383526552394933,39.69610996039065,0.0,0,MODEL_910_NATIVE,-68.3272,-41.453,2696.457,0.03881539647313551
0.0103522855790719,25.18544917518152,50.52625080248213,0.0,0,MODEL_187_NATIVE,-57.2714,-32.6458,2740.647,0.03881981210432144
0.0121638257928524,22.76816379715907,46.622317873274646,0.0,0,MODEL_528_NATIVE,-49.7374,-32.6038,2660.126,0.03883209093938682
0.0144882738673895,21.329419226412128,42.45297988492054,0.0,0,MODEL_757_NATIVE,-65.071,-34.6423,2632.955,0.03884555900783495
0.0158975644725929,19.76433547483581,40.61271374152432,0.0,0,MODEL_501_NATIVE,-71.6418,-46.7105,2686.863,0.03884723494153851
0.0415806087911068,16.26195237884477,23.42987943171948,0.0,0,MODEL_343_REVISED,459.145,-40.7039,3886.376,0.03884876280229178
0.0169480998805815,19.26738712778462,39.23973218161079,0.0,0,MODEL_898_NATIVE,-78.9314,-46.8899,2689.582,0.03885666264356056
0.0136073976814363,21.597716293119166,43.9713545166492,0.0,0,MODEL_380_NATIVE,-45.4093,-35.5624,2647.589,0.038862898018453766
0.013095732472462,21.76779177558718,44.92489816493119,0.0,0,MODEL_472_NATIVE,-66.9933,-40.076,2670.082,0.03887758006658714
0.0174112025076131,18.92017089552988,38.714725546133295,0.0,0,MODEL_642_NATIVE,-74.1585,-50.5871,2712.676,0.03889898163096738
0.0208001704386739,17.272309914279102,35.26213926719371,0.0,0,MODEL_112_NATIVE,-54.706,-15.0059,2677.375,0.03889934780469138
0.0216581250622043,17.145233099890156,34.451921735116656,0.0,0,MODEL_488_NATIVE,-105.742,-52.0632,2666.12,0.03889982640215035
0.0150986265067863,20.584231484022794,41.63389894347162,0.0,0,MODEL_615_NATIVE,-76.6238,-57.7083,2676.381,0.038902856737744705
0.0139777048810621,21.388832992918765,43.34049699987306,0.0,0,MODEL_70_NATIVE,-18.8029,-21.0587,2665.994,0.03890793656947529
0.0102768734108671,24.61997029487246,50.8981598591984,0.0,0,MODEL_194_NATIVE,-82.7598,-43.3566,2649.788,0.038915760172757975
0.0164549997958369,20.524452865045703,39.59609590979996,0.0,0,MODEL_520_NATIVE,-44.0755,-23.1708,2669.28,0.03892661534503332
0.0190864343644598,18.54466187224612,36.757775512820245,0.0,0,MODEL_39_REVISED,96.9655,-56.3274,3981.025,0.03893524711780267
0.0141555558592961,21.50707254104565,42.988008392684655,0.0,0,MODEL_971_NATIVE,-84.4042,-36.529,2081.041,0.038940763900481304
0.016606876776755,19.37523844827625,39.68544153504823,0.0,0,MODEL_427_NATIVE,-65.5531,-42.4569,2686.893,0.03894793466797068
0.013091341077223,21.790538915017603,44.92715950072338,0.0,0,MODEL_659_NATIVE,-83.6353,-54.3529,2650.274,0.03898524992057275
0.012310141316438,22.825426306144465,46.28114593268468,0.0,0,MODEL_891_NATIVE,-70.8127,-40.6339,2109.893,0.03900180942353655
0.0141675158303162,20.85003129318908,43.15058707313166,0.0,0,MODEL_813_NATIVE,-41.5683,-31.1833,2680.259,0.03900503328285991
0.0149161005744482,20.722010809651906,41.89521702695401,0.0,0,MODEL_394_NATIVE,-53.5893,-41.8129,2689.767,0.03900578597675679
0.0154449277438763,20.65747621830629,41.06207416718306,0.0,0,MODEL_848_NATIVE,-45.771,-25.0924,2248.862,0.0390171425348402
0.0122998732142275,22.66437707238393,46.34863237218353,0.0,0,MODEL_435_NATIVE,-57.4538,-36.2427,2682.727,0.039019741575120344
0.0409117182527001,16.109187301018064,26.92812302470924,0.0235294117647058,0,MODEL_526_REVISED,-86.4891,-75.5317,3406.883,0.03903510128275972
0.0194320730287628,18.185726051885947,36.46374445614868,0.0,0,MODEL_105_NATIVE,-44.8996,-29.4963,2678.216,0.03905185391271013
0.0139246746704225,21.479547851130587,43.41238365430786,0.0,0,MODEL_308_NATIVE,-11.3039,-16.9994,2677.036,0.039065632994577104
0.0174594471204148,19.656859785173843,38.45187634045095,0.0,0,MODEL_900_NATIVE,-12.4782,-14.3273,2653.75,0.039077604032831226
0.0159446106698579,20.68180775125892,40.29534576074278,0.0,0,MODEL_43_NATIVE,-83.6641,-40.058,2736.796,0.03910879046820785
0.0144303128211602,21.078104386416364,42.62079777298905,0.0,0,MODEL_320_NATIVE,-44.5225,-25.6423,2682.675,0.039122114622515115
0.0107794200153558,24.046521345136043,49.66090223737337,0.0,0,MODEL_97_NATIVE,-61.5729,-34.9122,2124.496,0.03912229395758355
0.0164648836602825,19.180342252296487,39.94662334387342,0.0,0,MODEL_865_NATIVE,-32.1539,-6.74938,2860.521,0.039131915647741655
0.0148182404311597,21.146413700206192,41.94355919463919,0.0,0,MODEL_858_NATIVE,-31.1821,-25.9596,2657.216,0.03913410876959107
0.017956931476935,18.822532222282423,38.0378821439307,0.0,0,MODEL_521_NATIVE,-73.3461,-33.5184,2671.503,0.039147707711331914
0.0492273201205595,13.942374057549603,23.84898098451232,0.0235294117647058,0,MODEL_364_REVISED,-8.06109,-68.2967,3379.12,0.039157659643640874
0.0134691616837401,21.725367748497867,44.20017362587722,0.0,0,MODEL_45_NATIVE,-38.2888,-30.7384,2663.174,0.03917157091291629
0.0143185432396727,20.67329946409341,42.933076428408576,0.0,0,MODEL_803_NATIVE,-48.8366,-32.6219,2676.428,0.03917304591541046
0.0176607060862448,18.831152604902304,38.41374825396032,0.0,0,MODEL_233_NATIVE,-61.0693,-25.0889,2665.897,0.03917363641553656
0.0101827854462069,24.70850339026784,51.14662653741246,0.0,0,MODEL_688_NATIVE,-49.396,-29.194,2668.509,0.0391941900707979
0.0119722858633294,23.428370907258053,46.87544649688731,0.0,0,MODEL_230_NATIVE,-67.1425,-31.3441,2076.301,0.039198478376388235
